Site,Taxa,Depth,Taxa
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.5,9
Caribbean,Orbicella,1.55,9
Caribbean,Orbicella,1.55,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
